2020-05-23 16:05:53.641542+00,zurich,-10.537659578193983
2020-05-23 16:05:54.641917+00,new-york,31.83135163175836
2020-05-23 16:05:55.644602+00,milan,-10.633899622356404
2020-05-23 16:05:56.644306+00,new-york,15.925132349401629
2020-05-23 16:05:57.641764+00,zurich,26.2026635626614
2020-05-23 16:05:58.641391+00,milan,25.657403142007873
2020-05-23 16:05:59.645061+00,zurich,-1.5801428609752932
2020-05-23 16:06:00.642334+00,new-york,9.636696682442068
2020-05-23 16:06:01.643923+00,milan,8.398244407401076
2020-05-23 16:06:02.642266+00,new-york,1.6704454002336888
2020-05-23 16:06:03.642227+00,zurich,-17.48579325502899
2020-05-23 16:06:04.642292+00,milan,18.44022889788682
2020-05-23 16:06:05.645172+00,zurich,34.16837472556063
2020-05-23 16:06:06.641773+00,new-york,14.961221845194665
2020-05-23 16:06:07.642252+00,milan,-1.8145703194531535
2020-05-23 16:06:08.642247+00,new-york,-18.527830392228722
2020-05-23 16:06:09.643966+00,zurich,23.88900907836782
2020-05-23 16:06:10.644294+00,milan,5.587099099767986
2020-05-23 16:06:11.645202+00,zurich,12.477381036223491
2020-05-23 16:06:12.641731+00,new-york,11.583825061584857
2020-05-23 16:06:13.644868+00,milan,11.954267521656789
2020-05-23 16:06:14.642189+00,new-york,21.607196228476752
2020-05-23 16:06:15.6455+00,zurich,1.9163535450521216
2020-05-23 16:06:16.642168+00,milan,7.620358163730167
2020-05-23 16:06:17.642356+00,zurich,32.53453831366265
2020-05-23 16:06:18.642148+00,new-york,-15.757202551915466
2020-05-23 16:06:19.644177+00,milan,6.2159054305451455
2020-05-23 16:06:20.642134+00,new-york,30.656106881440188
2020-05-23 16:06:21.641785+00,zurich,34.88382136801075
2020-05-23 16:06:22.642495+00,milan,31.75720890944757
2020-05-23 16:06:23.642673+00,zurich,10.758162074476257
2020-05-23 16:06:24.642122+00,new-york,-17.013224246929973
2020-05-23 16:06:25.642499+00,milan,26.769973411605555
2020-05-23 16:06:26.644816+00,new-york,-6.721616581961266
2020-05-23 16:06:27.642144+00,zurich,13.742744324310102
2020-05-23 16:06:28.641041+00,milan,-3.4896458086501383
2020-05-23 16:06:29.643767+00,zurich,18.958017744273803
2020-05-23 16:06:30.645539+00,new-york,-15.131145308399958
2020-05-23 16:06:31.642597+00,milan,4.9679165921937845
2020-05-23 16:06:32.644708+00,new-york,1.5486284996127857
2020-05-23 16:06:33.643352+00,zurich,-7.499370520714155
2020-05-23 16:06:34.642188+00,milan,-18.135928469409475
2020-05-23 16:06:35.642089+00,zurich,-8.719358058952851
2020-05-23 16:06:36.643503+00,new-york,-18.461212795220977
2020-05-23 16:06:37.644797+00,milan,23.251310769817522
2020-05-23 16:06:38.640812+00,new-york,-15.344874836702903
2020-05-23 16:06:39.641892+00,zurich,10.893865504902404
2020-05-23 16:06:40.641414+00,milan,25.641515243467516
2020-05-23 16:06:41.645791+00,zurich,-15.574049682805514
2020-05-23 16:06:42.644606+00,new-york,4.395497595015922
2020-05-23 16:06:43.644996+00,milan,7.226008860134886
2020-05-23 16:06:44.643853+00,new-york,-15.305717513218909
2020-05-23 16:06:45.641909+00,zurich,32.571058473068526
2020-05-23 16:06:46.644032+00,milan,-16.025325458715773
2020-05-23 16:06:47.641021+00,zurich,0.9074793534898831
2020-05-23 16:06:48.645702+00,new-york,24.595076392307362
2020-05-23 16:06:49.64393+00,milan,-13.78371701538796
2020-05-23 16:06:50.64394+00,new-york,-0.4945076817097771
2020-05-23 16:06:51.644457+00,zurich,28.41327252142309
2020-05-23 16:06:52.645575+00,milan,-10.823038416111148
2020-05-23 16:06:53.644614+00,zurich,7.1745852231299025
2020-05-23 16:06:54.644153+00,new-york,-8.396322558534573
2020-05-23 16:06:55.641386+00,milan,5.868269711913477
2020-05-23 16:06:56.644289+00,new-york,20.764985439809195
2020-05-23 16:06:57.644814+00,zurich,4.173391348557068
2020-05-23 16:06:58.642101+00,milan,10.194811110397907
2020-05-23 16:06:59.642262+00,zurich,-18.017643890394705
2020-05-23 16:07:00.642517+00,new-york,17.40425372260942
2020-05-23 16:07:01.643974+00,milan,-17.956220836297522
2020-05-23 16:07:02.64488+00,new-york,-18.234067688971958
2020-05-23 16:07:03.6413+00,zurich,15.874824340965155
2020-05-23 16:07:04.642791+00,milan,-11.723474759992795
2020-05-23 16:07:05.645076+00,zurich,-15.765314878997204
2020-05-23 16:07:06.644969+00,new-york,-16.99549746216271
2020-05-23 16:07:07.644208+00,milan,19.27195634763708
2020-05-23 16:07:08.64457+00,new-york,-16.31260606185937
2020-05-23 16:07:09.643962+00,zurich,7.271031527873237
2020-05-23 16:07:10.641669+00,milan,19.577537227586973
2020-05-23 16:07:11.641161+00,zurich,6.243634494515934
2020-05-23 16:07:12.643177+00,new-york,0.37019952511749565
2020-05-23 16:07:13.642846+00,milan,-17.446284271194173
2020-05-23 16:07:14.642192+00,new-york,14.535915229518984
2020-05-23 16:07:15.641616+00,zurich,28.637253286821213
2020-05-23 16:07:16.645709+00,milan,6.76696722347646
2020-05-23 16:07:17.641697+00,zurich,-4.509483852236533
2020-05-23 16:07:18.641995+00,new-york,3.157877201868402
2020-05-23 16:07:19.645495+00,milan,-0.5219630633247654
2020-05-23 16:07:20.642095+00,new-york,-1.6671176999463917
2020-05-23 16:07:21.641563+00,zurich,26.728150317659654
2020-05-23 16:07:22.644086+00,milan,23.354531065235264
2020-05-23 16:07:23.642419+00,zurich,26.595111399278323
2020-05-23 16:07:24.643276+00,new-york,-15.509675902532074
2020-05-23 16:07:25.644727+00,milan,-11.066296510999265
2020-05-23 16:07:26.645279+00,new-york,4.6251472219514405
2020-05-23 16:07:27.645492+00,zurich,-9.703933027011011
2020-05-23 16:07:28.645245+00,milan,-5.795806032885492
2020-05-23 16:07:29.644277+00,zurich,22.607712721682333
2020-05-23 16:07:30.644248+00,new-york,3.1281941499856423
2020-05-23 16:07:31.644654+00,milan,-2.693937178559594
2020-05-23 16:07:32.641119+00,new-york,29.525428312132064
2020-05-23 16:07:33.642335+00,zurich,-9.479609381819381
2020-05-23 16:07:34.643702+00,milan,6.903669150514599
2020-05-23 16:07:35.644637+00,zurich,2.3314491045929913
2020-05-23 16:07:36.641121+00,new-york,11.016061779176887
2020-05-23 16:07:37.643305+00,milan,-17.480705692729742
2020-05-23 16:07:38.641396+00,new-york,30.699554548350108
2020-05-23 16:07:39.645073+00,zurich,9.152513062583427
2020-05-23 16:07:40.642826+00,milan,0.6636050210350106
2020-05-23 16:07:41.645115+00,zurich,23.958238032719088
2020-05-23 16:07:42.641377+00,new-york,15.46320901184285
2020-05-23 16:07:43.64173+00,milan,5.285147880902379
2020-05-23 16:07:44.641523+00,new-york,27.990992018304333
2020-05-23 16:07:45.641287+00,zurich,25.363935403015
2020-05-23 16:07:46.641145+00,milan,21.363066410725658
2020-05-23 16:07:47.641653+00,zurich,1.7265574694424117
2020-05-23 16:07:48.644871+00,new-york,-11.938334061508346
2020-05-23 16:07:49.644898+00,milan,2.5051280176874684
2020-05-23 16:07:50.641314+00,new-york,11.723479904814514
2020-05-23 16:07:51.641671+00,zurich,31.170764348403637
2020-05-23 16:07:52.644705+00,milan,-5.3523383035307734
2020-05-23 16:07:53.64287+00,zurich,8.658763877241345
2020-05-23 16:07:54.643913+00,new-york,26.063423949615682
2020-05-23 16:07:55.645352+00,milan,-18.38210796491137
2020-05-23 16:07:56.6451+00,new-york,-10.432197322424763
2020-05-23 16:07:57.64617+00,zurich,-3.7866337742780196
2020-05-23 16:07:58.64458+00,milan,25.52875476135963
2020-05-23 16:07:59.643025+00,zurich,-19.92785642456137
2020-05-23 16:08:00.641934+00,new-york,18.96625179686989
2020-05-23 16:08:01.641425+00,milan,-14.767501495835743
2020-05-23 16:08:02.642269+00,new-york,-5.024141376372199
2020-05-23 16:08:03.644482+00,zurich,-11.008271700167864
2020-05-23 16:08:08.778268+00,milan,31.521789658026073
2020-05-23 16:08:09.779264+00,zurich,-9.593854271415614
2020-05-23 16:08:10.779823+00,new-york,1.4928509179943248
2020-05-23 16:08:11.77744+00,milan,29.324586633304627
2020-05-23 16:08:12.779607+00,new-york,19.105825931623322
2020-05-23 16:08:13.776643+00,zurich,11.422691714929808
2020-05-23 16:08:14.775884+00,milan,-10.710701702905599
2020-05-23 16:08:15.775977+00,zurich,5.006975990445881
2020-05-23 16:08:16.776818+00,new-york,-10.009993993295046
2020-05-23 16:08:17.777635+00,milan,13.891319886428377
2020-05-23 16:08:18.777663+00,new-york,9.5046358131382
2020-05-23 16:08:19.775998+00,zurich,13.163597527428365
2020-05-23 16:08:20.777424+00,milan,-2.1338316738556067
2020-05-23 16:08:21.778998+00,zurich,8.37108045042169
2020-05-23 16:08:22.778714+00,new-york,11.481380684829961
2020-05-23 16:08:23.776158+00,milan,28.119268334708785
2020-05-23 16:08:24.776059+00,new-york,14.396743448407705
2020-05-23 16:08:25.777369+00,zurich,-8.354620185882379
2020-05-23 16:08:26.7798+00,milan,7.870579633248859
2020-05-23 16:08:27.777466+00,zurich,17.269247932651766
2020-05-23 16:08:28.776576+00,new-york,6.352241689473583
2020-05-23 16:08:29.777429+00,milan,32.39090969225449
2020-05-23 16:08:30.777462+00,new-york,-2.2599143468607785
2020-05-23 16:08:31.776515+00,zurich,-10.359164877689144
2020-05-23 16:08:32.77916+00,milan,-0.6919503385238563
2020-05-23 16:08:33.776355+00,zurich,-3.3983878239420022
2020-05-23 16:08:34.779377+00,new-york,-16.58288961451929
2020-05-23 16:08:35.777275+00,milan,5.326600247114637
2020-05-23 16:08:36.77701+00,new-york,32.097690984396074
2020-05-23 16:08:37.778421+00,zurich,-8.073379799337252
2020-05-23 16:08:38.77983+00,milan,20.09435197453442
2020-05-23 16:08:39.777002+00,zurich,-12.874923784857389
2020-05-23 16:08:40.780312+00,new-york,16.38781362880529
2020-05-23 16:08:41.777214+00,milan,14.784099602293672
2020-05-23 16:08:42.778884+00,new-york,10.590574249990805
2020-05-23 16:08:43.777013+00,zurich,-0.31057208448150675
2020-05-23 16:08:44.780852+00,milan,11.451992414009005
2020-05-23 16:08:45.777054+00,zurich,-5.798898555639859
2020-05-23 16:08:46.775934+00,new-york,31.64902040083014
2020-05-23 16:08:47.780008+00,milan,34.14885949604518
2020-05-23 16:08:48.777048+00,new-york,16.730329621473444
2020-05-23 16:08:49.778682+00,zurich,31.144273377498934
2020-05-23 16:08:50.776759+00,milan,-18.995193739652212
2020-05-23 16:08:51.776277+00,zurich,-6.277474629755448
2020-05-23 16:08:52.77824+00,new-york,-9.870929424208576
2020-05-23 16:08:53.775981+00,milan,-2.232990636187303
2020-05-23 16:08:54.780168+00,new-york,24.405211375936496
2020-05-23 16:08:55.779374+00,zurich,-3.7080141119367163
2020-05-23 16:08:56.780784+00,milan,-2.040367322180167
2020-05-23 16:08:57.776108+00,zurich,26.162256277698077
2020-05-23 16:08:58.78004+00,new-york,2.400118821123055
2020-05-23 16:08:59.778735+00,milan,9.74413544929238
2020-05-23 16:09:00.779863+00,new-york,20.678760021350698
2020-05-23 16:09:01.776936+00,zurich,-10.14408379899554
2020-05-23 16:09:02.780284+00,milan,24.326595827480695
2020-05-23 16:09:03.776072+00,zurich,21.002914597824713
2020-05-23 16:09:04.776221+00,new-york,32.301368945832564
2020-05-23 16:09:05.776642+00,milan,28.05221421309495
2020-05-23 16:09:06.778362+00,new-york,-19.508712274783097
2020-05-23 16:09:07.776478+00,zurich,-11.186427357984286
2020-05-23 16:09:08.779556+00,milan,-10.748856353714277
2020-05-23 16:09:09.780809+00,zurich,17.59859823823507
2020-05-23 16:09:10.779285+00,new-york,-16.678347066491675
2020-05-23 16:09:11.778961+00,milan,2.837511626650599
2020-05-23 16:09:12.776455+00,new-york,-17.734499305720895
2020-05-23 16:09:13.776354+00,zurich,4.39571730029461
2020-05-23 16:09:14.776428+00,milan,31.838429757228795
2020-05-23 16:09:15.779832+00,zurich,31.970334378198977
2020-05-23 16:09:16.776184+00,new-york,22.558755349835465
2020-05-23 16:09:17.77869+00,milan,24.213159922085417
2020-05-23 16:09:18.777776+00,new-york,31.18132499187402
2020-05-23 16:09:19.776364+00,zurich,1.1205898089049207
2020-05-23 16:09:20.776116+00,milan,-11.519403287291814
2020-05-23 16:09:21.778596+00,zurich,-19.984294906978143
2020-05-23 16:09:22.778502+00,new-york,32.07157945612653
2020-05-23 16:09:23.780062+00,milan,29.28727054206393
2020-05-23 16:09:24.776235+00,new-york,33.375461666524245
2020-05-23 16:09:25.779961+00,zurich,10.013886253876002
2020-05-23 16:09:26.777257+00,milan,-10.776212713051336
2020-05-23 16:09:27.779712+00,zurich,27.854077321638165
2020-05-23 16:09:28.776498+00,new-york,-4.960365167454848
2020-05-23 16:09:29.776343+00,milan,13.748400286624367
2020-05-23 16:09:30.776224+00,new-york,18.286951257916748
2020-05-23 16:09:31.776188+00,zurich,34.22622457730005
2020-05-23 16:09:32.776399+00,milan,-2.729388357070512
2020-05-23 16:09:33.777552+00,zurich,33.420837666958164
2020-05-23 16:09:34.776335+00,new-york,17.792333345946936
2020-05-23 16:09:35.776318+00,milan,30.523966617518603
2020-05-23 16:09:36.778737+00,new-york,11.557012063664697
2020-05-23 16:09:37.776706+00,zurich,26.151443631711984
2020-05-23 16:09:38.777612+00,milan,-18.976903111351362
2020-05-23 16:09:39.776256+00,zurich,4.342464219394962
2020-05-23 16:09:40.779078+00,new-york,-18.147561368284578
2020-05-23 16:09:41.780112+00,milan,-15.89749764569031
2020-05-23 16:09:42.776217+00,new-york,-0.9098176747128974
2020-05-23 16:09:43.776977+00,zurich,-6.156143770463871
2020-05-23 16:09:44.778795+00,milan,-2.617853838267184
2020-05-23 16:09:45.780764+00,zurich,12.500125491126767
2020-05-23 16:09:46.778575+00,new-york,18.142902599729688
2020-05-23 16:09:47.781252+00,milan,-3.560931043297739
2020-05-23 16:09:48.777483+00,new-york,-8.837540102281094
2020-05-23 16:09:49.77968+00,zurich,20.734476804511132
2020-05-23 16:09:50.780591+00,milan,11.358979020693361
2020-05-23 16:09:51.779403+00,zurich,-12.315401221579489
2020-05-23 16:09:52.780303+00,new-york,10.642852092305038
2020-05-23 16:09:53.77831+00,milan,-4.572183493903161
2020-05-23 16:09:54.781319+00,new-york,11.874611245031385
2020-05-23 16:09:55.781164+00,zurich,30.797723266939208
2020-05-23 16:09:56.781318+00,milan,16.507332949293342
2020-05-23 16:09:57.776504+00,zurich,-13.522498366782518
2020-05-23 16:09:58.779938+00,new-york,21.62796292929429
2020-05-23 16:09:59.778628+00,milan,6.664801623999757
2020-05-23 16:10:00.776423+00,new-york,13.26676197374676
2020-05-23 16:10:01.778063+00,zurich,-1.8773195003506835
2020-05-23 16:10:02.77635+00,milan,25.64818986481722
2020-05-23 16:10:03.776996+00,zurich,30.564740603298276
2020-05-23 16:10:04.779692+00,new-york,33.129521612609416
2020-05-23 16:10:05.778299+00,milan,25.36877152186677
2020-05-23 16:10:06.777051+00,new-york,-17.777402466742487
2020-05-23 16:10:07.779745+00,zurich,29.642845461576428
2020-05-23 16:10:08.780806+00,milan,-15.166565756552089
2020-05-23 16:10:09.777446+00,zurich,22.911377645704967
2020-05-23 16:10:10.778255+00,new-york,22.160556830970073
2020-05-23 16:10:11.777673+00,milan,34.67454819711849
2020-05-23 16:10:12.779924+00,new-york,16.75661039198718
2020-05-23 16:10:13.777249+00,zurich,-19.624034520017457
2020-05-23 16:10:14.780178+00,milan,16.329171116305886
2020-05-23 16:10:15.777443+00,zurich,14.500783149715879
2020-05-23 16:10:16.776807+00,new-york,-0.42910405308463595
2020-05-23 16:10:17.780315+00,milan,-8.750027288702968
2020-05-23 16:10:18.778992+00,new-york,-3.248196000248125
2020-05-23 16:10:19.77788+00,zurich,28.64134034227409
2020-05-23 16:10:20.778655+00,milan,30.50244661858261
2020-05-23 16:10:21.77644+00,zurich,30.11376567250688
2020-05-23 16:10:22.78052+00,new-york,-2.8529177218996864
2020-05-23 16:10:23.776761+00,milan,14.23350881021036
2020-05-23 16:10:24.781458+00,new-york,-3.32985153151305
2020-05-23 16:10:25.779414+00,zurich,3.1147502961931792
2020-05-23 16:10:26.778129+00,milan,10.696100331928637
2020-05-23 16:10:27.777673+00,zurich,-15.932282026700669
2020-05-23 16:10:28.778026+00,new-york,27.23899612194488
2020-05-23 16:10:29.77789+00,milan,4.661550863062988
2020-05-23 16:10:30.781469+00,new-york,-2.303476129888953
2020-05-23 16:10:31.777192+00,zurich,-16.57093557524215
2020-05-23 16:10:32.780103+00,milan,28.17021776849436
2020-05-23 16:10:33.777354+00,zurich,5.9250770684425795
2020-05-23 16:10:34.778469+00,new-york,20.087699601075443
2020-05-23 16:10:35.776608+00,milan,-9.83118972759665
2020-05-23 16:10:36.777489+00,new-york,21.743532276710212
2020-05-23 16:10:37.77655+00,zurich,-10.49882764992017
2020-05-23 16:10:38.779907+00,milan,1.772585294042976
2020-05-23 16:10:39.778048+00,zurich,4.897919735892412
2020-05-23 16:10:40.776548+00,new-york,5.361593608309974
2020-05-23 16:10:41.779498+00,milan,-11.963117401114808
2020-05-23 16:10:42.776797+00,new-york,-13.977270045260752
2020-05-23 16:10:43.780733+00,zurich,-6.94261281451584
2020-05-23 16:10:44.780072+00,milan,-19.981892198373593
2020-05-23 16:10:45.777994+00,zurich,22.00834782120286
2020-05-23 16:10:46.779356+00,new-york,-17.108565950673977
2020-05-23 16:10:47.777414+00,milan,16.597929334869924
2020-05-23 16:10:48.778502+00,new-york,-11.854874030291116
2020-05-23 16:10:49.778605+00,zurich,30.747092233943285
2020-05-23 16:10:50.778973+00,milan,13.27623881068888
2020-05-23 16:10:51.780084+00,zurich,-18.957106304911708
2020-05-23 16:10:52.781145+00,new-york,11.775722431070811
2020-05-23 16:10:53.781631+00,milan,-12.020752849386339
2020-05-23 16:10:54.781289+00,new-york,1.044944829201846
2020-05-23 16:10:55.777615+00,zurich,7.395666064508955
2020-05-23 16:10:56.780869+00,milan,-2.689124272700539
2020-05-23 16:10:57.781372+00,zurich,-12.186956603597825
2020-05-23 16:10:58.780023+00,new-york,-3.965102703759989
2020-05-23 16:10:59.781278+00,milan,-13.566832595576326
2020-05-23 16:11:00.776732+00,new-york,24.13172732524974
2020-05-23 16:11:01.776851+00,zurich,19.506848416030167
2020-05-23 16:11:02.780081+00,milan,0.5016985146469466
2020-05-23 16:11:03.776779+00,zurich,27.307843257373086
2020-05-23 16:11:04.778137+00,new-york,33.78058033003332
2020-05-23 16:11:05.781657+00,milan,-6.211771788496286
2020-05-23 16:11:06.777653+00,new-york,20.22723237274387
2020-05-23 16:11:07.777332+00,zurich,21.130316524991187
2020-05-23 16:11:08.780689+00,milan,-5.898822108267122
2020-05-23 16:11:09.78113+00,zurich,34.440205197340646
2020-05-23 16:11:10.781694+00,new-york,-4.562718011373111
2020-05-23 16:11:11.781715+00,milan,31.207397725599193
2020-05-23 16:11:12.779206+00,new-york,23.893821338082375
2020-05-23 16:11:13.778715+00,zurich,4.62208708080524
2020-05-23 16:11:14.780431+00,milan,24.258121156649246
2020-05-23 16:11:15.781743+00,zurich,-4.902526727363625
2020-05-23 16:11:16.776759+00,new-york,-1.1713214979496485
2020-05-23 16:11:17.781722+00,milan,20.281406818058407
2020-05-23 16:11:18.776971+00,new-york,13.188878645287687
2020-05-23 16:11:19.777411+00,zurich,2.85614151494773
2020-05-23 16:11:20.778238+00,milan,-18.03319798317683
2020-05-23 16:11:21.779123+00,zurich,1.6640141130787072
2020-05-23 16:11:22.779902+00,new-york,27.15785688617658
2020-05-23 16:11:23.780712+00,milan,22.068226769548247
2020-05-23 16:11:24.778135+00,new-york,29.368250213271352
2020-05-23 16:11:25.780216+00,zurich,18.83862519742447
2020-05-23 16:11:26.778084+00,milan,16.15252769028976
2020-05-23 16:11:27.779156+00,zurich,18.517304454467677
2020-05-23 16:11:28.780216+00,new-york,30.09933188126969
2020-05-23 16:11:29.780435+00,milan,22.051464282299627
2020-05-23 16:11:30.7805+00,new-york,7.920578268498399
2020-05-23 16:11:31.780549+00,zurich,-4.72902156941697
2020-05-23 16:11:32.781643+00,milan,22.406021644145078
2020-05-23 16:11:33.781065+00,zurich,-8.333390821400602
2020-05-23 16:11:34.777353+00,new-york,20.635760322312677
2020-05-23 16:11:35.777384+00,milan,29.055531828234777
2020-05-23 16:11:36.776883+00,new-york,-14.930865994265337
2020-05-23 16:11:37.780741+00,zurich,-3.8685228873839
2020-05-23 16:11:38.78183+00,milan,-18.21122584674629
2020-05-23 16:11:39.78102+00,zurich,14.80188268259218
2020-05-23 16:11:40.780705+00,new-york,0.3490334364693126
2020-05-23 16:11:41.777103+00,milan,7.339885617548962
2020-05-23 16:11:42.781568+00,new-york,26.60062791109324
2020-05-23 16:11:43.780535+00,zurich,-19.647846151612704
2020-05-23 16:11:44.781188+00,milan,-3.9733299220186034
2020-05-23 16:11:45.781868+00,zurich,30.875659977854376
2020-05-23 16:11:46.777435+00,new-york,7.330523128490476
2020-05-23 16:11:47.778191+00,milan,14.699668378939634
2020-05-23 16:11:48.777002+00,new-york,15.368260880015697
2020-05-23 16:11:49.777618+00,zurich,1.719002347709246
2020-05-23 16:11:50.77779+00,milan,-0.3240290573007272
2020-05-23 16:11:51.777323+00,zurich,12.87269785625157
2020-05-23 16:11:52.777467+00,new-york,19.602230661729465
2020-05-23 16:11:53.780987+00,milan,9.146080048128251
2020-05-23 16:11:54.780374+00,new-york,-0.7602477221797699
2020-05-23 16:11:55.777504+00,zurich,32.51601397248885
2020-05-23 16:11:56.777554+00,milan,-14.751549365857258
2020-05-23 16:11:57.779363+00,zurich,23.925581037891142
2020-05-23 16:11:58.781422+00,new-york,-17.984873873910306
2020-05-23 16:11:59.780158+00,milan,24.47061736033045
2020-05-23 16:12:00.7771+00,new-york,-11.623109691684038
2020-05-23 16:12:01.777994+00,zurich,3.7835582069792615
2020-05-23 16:12:02.777655+00,milan,-19.60256177031671
2020-05-23 16:12:03.78031+00,zurich,34.550238963883224
2020-05-23 16:12:04.781149+00,new-york,-3.9546476992996276
2020-05-23 16:12:05.781982+00,milan,12.524317023208269
2020-05-23 16:12:06.780254+00,new-york,-9.269872813632146
2020-05-23 16:12:07.779641+00,zurich,-11.38726408724219
2020-05-23 16:12:08.781989+00,milan,6.345822497458666
2020-05-23 16:12:09.777583+00,zurich,-3.748985541467256
2020-05-23 16:12:10.777338+00,new-york,-13.343325186764286
2020-05-23 16:12:11.782003+00,milan,-10.41886187621351
2020-05-23 16:12:12.781678+00,new-york,-12.527306062149949
2020-05-23 16:12:13.777035+00,zurich,26.70417227422071
2020-05-23 16:12:14.781501+00,milan,13.923691642642972
2020-05-23 16:12:15.782049+00,zurich,27.087249894994514
2020-05-23 16:12:16.782026+00,new-york,-14.535040252491324
2020-05-23 16:12:17.782056+00,milan,8.058890021381249
2020-05-23 16:12:18.782042+00,new-york,-16.323294702698497
2020-05-23 16:12:19.777091+00,zurich,31.840631867084127
2020-05-23 16:12:20.780657+00,milan,14.910664144160677
2020-05-23 16:12:21.778494+00,zurich,26.84517369132972
2020-05-23 16:12:22.779317+00,new-york,6.955402087831846
2020-05-23 16:12:23.777368+00,milan,-3.1275024933343794
2020-05-23 16:12:24.77939+00,new-york,-16.3861739567987
2020-05-23 16:12:25.778969+00,zurich,-3.9039800954210087
2020-05-23 16:12:26.779741+00,milan,6.361207793963018
2020-05-23 16:12:27.781623+00,zurich,23.535293793269055
2020-05-23 16:12:28.782045+00,new-york,-0.2066690483139304
2020-05-23 16:12:29.781096+00,milan,18.427133982078217
2020-05-23 16:12:30.78212+00,new-york,18.59170537953439
2020-05-23 16:12:31.78211+00,zurich,-5.329775448474848
2020-05-23 16:12:32.780503+00,milan,-8.71871798558816
2020-05-23 16:12:33.782119+00,zurich,34.749182077450605
2020-05-23 16:12:34.780484+00,new-york,-14.0344677604436
2020-05-23 16:12:35.782157+00,milan,30.11872055412455
2020-05-23 16:12:36.782161+00,new-york,0.3112022654351314
2020-05-23 16:12:37.781786+00,zurich,18.02351372159802
2020-05-23 16:12:38.780126+00,milan,12.42402505040868
2020-05-23 16:12:39.78001+00,zurich,26.72886456209936
2020-05-23 16:12:40.777449+00,new-york,14.144953777609949
2020-05-23 16:12:41.781642+00,milan,34.278904249109715
2020-05-23 16:12:42.781702+00,new-york,-2.547509519723608
2020-05-23 16:12:43.777186+00,zurich,22.047845304693766
2020-05-23 16:12:44.780738+00,milan,29.78549775748985
2020-05-23 16:12:45.778751+00,zurich,23.66599626050305
2020-05-23 16:12:46.780568+00,new-york,27.833932593580812
2020-05-23 16:12:47.777761+00,milan,-5.905029826318534
2020-05-23 16:12:48.777198+00,new-york,-15.255522554534622
2020-05-23 16:12:49.780433+00,zurich,12.328672920164777
2020-05-23 16:12:50.78115+00,milan,0.0220269860185347
2020-05-23 16:12:51.781206+00,zurich,27.50366613157238
2020-05-23 16:12:52.777797+00,new-york,30.84106187581243
2020-05-23 16:12:53.782212+00,milan,-16.652004625486423
2020-05-23 16:12:54.777372+00,new-york,6.52447470159057
2020-05-23 16:12:55.781332+00,zurich,-11.225153662161059
2020-05-23 16:12:56.782255+00,milan,-14.942912314057345
2020-05-23 16:12:57.781921+00,zurich,5.119963678214486
2020-05-23 16:12:58.777955+00,new-york,27.535332467414797
2020-05-23 16:12:59.778098+00,milan,-5.134613159127772
2020-05-23 16:13:00.781761+00,new-york,29.002978379263375
2020-05-23 16:13:01.778086+00,zurich,-9.286063387764633
2020-05-23 16:13:02.777293+00,milan,9.910194760324583
2020-05-23 16:13:03.77972+00,zurich,-11.75729906020043
2020-05-23 16:13:04.780334+00,new-york,-5.993519383325898
2020-05-23 16:13:05.7814+00,milan,-0.34650837571160764
2020-05-23 16:13:06.781178+00,new-york,-1.990369310659755
